"user_name","daily_profit","daily_income","expenses","coeff","p_value"
"0522d377-b889-4398-8582-e92aebd0aabe+OTHER REVENUE","-0.857643835616438","1805.49714285714","1806.35478669276","4.05853765623566","0.655096781252816"
"0522d377-b889-4398-8582-e92aebd0aabe+OWNER REIMBURSEMENTS","-17.6917088607595","7977.24885714286","7994.94056600362","-21.060652547224","0.00462348104661548"
"0522d377-b889-4398-8582-e92aebd0aabe+TRADESMAN SERVICES","2.54192010309278","2584.14035714286","2581.59843703976","-4.51023054557004","0.0352679839754954"
"05a27638-6b0b-475c-bc65-a51d96cc3ae9+Bellroy (1200-04)","0.0122570532915361","65.8118181818182","65.7995611285266","-0.134843045780909","0.0465446928333916"
"05a27638-6b0b-475c-bc65-a51d96cc3ae9+Capsule","7.93884467265725","2278.98538461538","2271.04653994273","-3.05190757677306","0.230628714660722"
"05a27638-6b0b-475c-bc65-a51d96cc3ae9+Credit Card Charge Backs","0.684146341463415","402.527272727273","401.843126385809","-0.388288567663194","0.189837058923841"
"05a27638-6b0b-475c-bc65-a51d96cc3ae9+Distribution Fees","-1.75834666666667","564.566","566.324346666667","-1.08183084970372","0.191389194221378"
"05a27638-6b0b-475c-bc65-a51d96cc3ae9+Distro Fees - Pick Charges","-0.36","422.4172","422.7772","-0.704051060116553","0.0768467343708128"
"05a27638-6b0b-475c-bc65-a51d96cc3ae9+Distro Fees - Uplift","6.54618025751073","5059.256","5052.70981974249","7.9520822585027","0.267906251862531"
"05a27638-6b0b-475c-bc65-a51d96cc3ae9+Freight Revenue","2.73944801026958","2705.43961538462","2702.70016737435","-4.01441011235556","0.0726942235769799"
"05a27638-6b0b-475c-bc65-a51d96cc3ae9+Interest - BNZ Call Account","0.0677053140096618","3.66222222222222","3.59451690821256","0.00667331103577889","0.642168068614337"
"05a27638-6b0b-475c-bc65-a51d96cc3ae9+Rounding / Discounts","-33.181514762516","1586.3624137931","1619.54392855562","-7.57767716402928","0.0903594497886036"
"05a27638-6b0b-475c-bc65-a51d96cc3ae9+Sales - Athletic","-142.372349165597","8162.34307692308","8304.71542608867","-44.7899169297631","0.0136396517583436"
"05a27638-6b0b-475c-bc65-a51d96cc3ae9+Sales - Basics","-70.9359727385378","5977.41071428571","6048.34668702425","-21.4625382998741","0.034089602697079"
"05a27638-6b0b-475c-bc65-a51d96cc3ae9+Sales - BurgerFuel Uniform","-40.1889602053915","19076.9946153846","19117.18357559","-33.1063909062582","0.103452451853382"
"05a27638-6b0b-475c-bc65-a51d96cc3ae9+Sales - Co-labb","-26.9019592476489","1797.75894736842","1824.66090661607","-11.1767485971176","0.0263475697156607"
"05a27638-6b0b-475c-bc65-a51d96cc3ae9+Sales - Core","253.895507060334","47203.0142307692","46949.1187237089","-7.7776779480676","0.810466951643824"
"05a27638-6b0b-475c-bc65-a51d96cc3ae9+Sales - Custom Apparel","16.8194608472401","4040.34038461538","4023.52092376814","-3.00318352841017","0.629009862693451"
"05a27638-6b0b-475c-bc65-a51d96cc3ae9+Sales - Kids / Youth","-16.9328550074738","783.842631578947","800.775486586421","-5.4448243089681","0.0781649132298015"
"05a27638-6b0b-475c-bc65-a51d96cc3ae9+Sales - Miscellaneous","-22.9922336328626","619.781923076923","642.774156709786","-1.93660004453313","0.70218299243777"
"05a27638-6b0b-475c-bc65-a51d96cc3ae9+Sales - Outlet Exclusive","-28.2367008985879","2195.75807692308","2223.99477782167","-8.96794974999355","0.0638558385794152"
"05a27638-6b0b-475c-bc65-a51d96cc3ae9+Sales - Samples/Seconds","-14.4600641848524","2770.36076923077","2784.82083341562","-7.74580003166142","0.054379125303479"
"05a27638-6b0b-475c-bc65-a51d96cc3ae9+Sales - Seasonal","287.57973042362","395597.575384615","395309.995654192","-608.886667555392","0.0502494835953214"
"05a27638-6b0b-475c-bc65-a51d96cc3ae9+Sales: ilabbyou.com","-0.181258023106547","40.7325","40.9137580231065","-0.167633187753828","0.0110466010725014"
"05a27638-6b0b-475c-bc65-a51d96cc3ae9+ilabb dollars spent","-26.4809499358152","6477.40076923077","6503.88171916658","-10.4681454662083","0.33882580027657"
"05a27638-6b0b-475c-bc65-a51d96cc3ae9+ilabbfamily sales contra","32.8330615164521","5218.08875","5185.25568848355","-6.76765632987988","0.401662485524796"
"05a27638-6b0b-475c-bc65-a51d96cc3ae9+ilabbyou.com websales","-0.385635430038511","47.4576470588235","47.843282488862","-0.130347840735585","0.161031329618406"
"0889e065-65c1-4867-8d21-7471436b255f+Azure Revenue","311.678258196721","154595.702777778","154284.024519581","-260.229771386313","0.841023947689347"
"0889e065-65c1-4867-8d21-7471436b255f+CPM Annuity Revenue","-713.394709302326","57734.6190909091","58448.0138002114","-178.782379137111","0.744998720941566"
"0889e065-65c1-4867-8d21-7471436b255f+CPM Professional Services (PS)","21.2158914728682","66998.609047619","66977.3931561462","-292.714240522531","0.453206654145263"
"0889e065-65c1-4867-8d21-7471436b255f+CPM Professional Services PTY","27.2319256017505","2979.8525","2952.62057439825","-3.03947586066795","0.835810705670366"
"0889e065-65c1-4867-8d21-7471436b255f+Contract Hosting Revenue (IaaS C2)","-370.212945736434","35731.9368421053","36102.1497878417","-215.282782394574","0.357954891341986"
"0889e065-65c1-4867-8d21-7471436b255f+DPS-BOS Annuity Revenue","-273.375174418605","22614.4876190476","22887.8627934662","-115.359973523704","0.478145021179696"
"0889e065-65c1-4867-8d21-7471436b255f+DPS-BOS Annuity Revenue PTY","-206.324050387597","16102.9461111111","16309.2701614987","-76.8807805520726","0.571200763945692"
"0889e065-65c1-4867-8d21-7471436b255f+DPS-BOS Professional Services (PS)","-99.5566860465116","2887.99368421053","2987.55037025704","-25.6662739390648","0.472039693612907"
"0889e065-65c1-4867-8d21-7471436b255f+DPS-BOS Professional Services PTY","-2.90790588235295","5215.38142857143","5218.28933445378","-23.130309492075","0.463624053989325"
"0889e065-65c1-4867-8d21-7471436b255f+Gain (Loss) on Sale of Fixed Asset","0.535862944162437","-2853.074","-2853.60986294416","25.9467690056273","0.274880329730682"
"0889e065-65c1-4867-8d21-7471436b255f+Interest Received","0.0155813953488372","-42.8483333333333","-42.8639147286822","0.264081387778657","0.585889950855736"
"0889e065-65c1-4867-8d21-7471436b255f+Microsoft Recurring Licenses","6.96953488372093","2042.90736842105","2035.93783353733","4.79770648349594","0.794810717159238"
"0889e065-65c1-4867-8d21-7471436b255f+Product Sales Revenue","-1308.15429126214","107615.891176471","108924.045467733","-603.094063374491","0.396461452825498"
"0889e065-65c1-4867-8d21-7471436b255f+Products Rebates/ Partner Rewards","-76.1115087040619","-4779.0015","-4702.88999129594","130.553707572626","0.417747470359471"
"0889e065-65c1-4867-8d21-7471436b255f+Reserved Instances","193.557654320988","10449.6988888889","10256.1412345679","-29.9238195469725","0.82281854541992"
"0889e065-65c1-4867-8d21-7471436b255f+SPLA licensing","-18.9314534883721","-850.092631578948","-831.161178090576","16.5025830672598","0.371385203972501"
"0889e065-65c1-4867-8d21-7471436b255f+VPS Annuity Revenue","-799.146957364341","63065.959","63865.1059573643","-409.006286191713","0.32330133824202"
"0889e065-65c1-4867-8d21-7471436b255f+VPS Annuity Revenue PTY","-480.028255813953","28897.6444444444","29377.6727002584","-163.403495226493","0.523496675514519"
"0889e065-65c1-4867-8d21-7471436b255f+VPS Professional Services (PS)","-520.886143410853","32469.3563157895","32990.2424592003","-243.684345641624","0.371416406066373"
"0889e065-65c1-4867-8d21-7471436b255f+VPS Professional Services PTY","-163.680949612403","33784.0569230769","33947.7378726893","-103.443050079821","0.623671004813628"
"08ec17e2-a98b-4ef7-8c49-aac18add4164+Gear Rental","0.129366106080207","429.444444444444","429.315078338364","-0.948621688382893","0.00324840733998451"
"08ec17e2-a98b-4ef7-8c49-aac18add4164+Interest Income","-0.000378590078328982","0.0534782608695652","0.0538568509478942","-0.00014222739276017","0.0262466364236647"
"08ec17e2-a98b-4ef7-8c49-aac18add4164+Other Revenue","3.16586206896552","204.93875","201.772887931034","0.0718483561331948","0.727376817792314"
"08ec17e2-a98b-4ef7-8c49-aac18add4164+Photography","8.358","4174.97628571429","4166.61828571428","-9.67994553435077","8.39333781888085e-06"
"09129b4b-4085-4921-a38b-dfa77c9bf763+Interest Received","-0.136780821917808","18.4386956521739","18.5754764740917","-0.0576118569568241","0.0175829647335835"
"09129b4b-4085-4921-a38b-dfa77c9bf763+Sales","226.450424469413","39449.8965","39223.4460755306","-179.32580323254","4.51923042300537e-08"
"09402c27-7af6-4828-9cf6-57cb7130d0b4+CCC - Botanical Gardens","-55.3412606060606","15614.1875862069","15669.528846813","-41.9915303218889","0.00850325644329798"
"09402c27-7af6-4828-9cf6-57cb7130d0b4+CCC - Parks","1327.33733333333","141540.376857143","140213.03952381","-216.319888514774","0.0100456540459266"
"09402c27-7af6-4828-9cf6-57cb7130d0b4+CCC - Streets ","1059.79654545455","218168.332727273","217108.536181818","-415.667841015956","0.0153754704638075"
"09402c27-7af6-4828-9cf6-57cb7130d0b4+Consultancy Revenue","-153.838586826347","27737.2839393939","27891.1225262203","-91.1274348970728","0.00242034110862271"
"09402c27-7af6-4828-9cf6-57cb7130d0b4+Interest Income","0.0115412621359223","41.8403571428571","41.8288158807212","-0.0100508443820878","0.951425272225571"
"09402c27-7af6-4828-9cf6-57cb7130d0b4+Landscape & Maintenance ","-846.927357142857","76130.2675862069","76977.1949433498","-299.316348064402","0.00695737624264687"
"09402c27-7af6-4828-9cf6-57cb7130d0b4+Mulch Revenue","43.5016562889166","10646.2508333333","10602.7491770444","-4.65502268682684","0.679038857543824"
"09402c27-7af6-4828-9cf6-57cb7130d0b4+Non-trading Revenue","-57.1134733893557","3741.99571428571","3799.10918767507","-18.9615501844724","0.0761823214353261"
"09402c27-7af6-4828-9cf6-57cb7130d0b4+Projects","-542.900976190476","107761.169117647","108304.070093838","-348.36182002589","0.0172837922820952"
"09402c27-7af6-4828-9cf6-57cb7130d0b4+Residential","395.131904761905","43690.9591935484","43295.8272887865","-186.495928955188","3.85878954671085e-07"
"09402c27-7af6-4828-9cf6-57cb7130d0b4+Revenue - Hedge & Shelter","123.592299401198","16801.3671428571","16677.7748434559","32.2809800374513","0.327805579626446"
"09402c27-7af6-4828-9cf6-57cb7130d0b4+Shared Services","156.699310344828","2806.29611111111","2649.59680076628","-19.8739811859124","0.403857858616941"
"09402c27-7af6-4828-9cf6-57cb7130d0b4+Traffic Management","-153.271437125749","12460.2384375","12613.5098746257","-54.180432460432","0.00628248602057568"
"09402c27-7af6-4828-9cf6-57cb7130d0b4+Utilities","482.556029232643","117344.376470588","116861.820441356","-216.570045876878","0.0312596639744067"
"09402c27-7af6-4828-9cf6-57cb7130d0b4+WDC","-302.528567164179","70560.7916666667","70863.3202338308","-499.339312094012","0.0768472978795306"
"09402c27-7af6-4828-9cf6-57cb7130d0b4+Wellington","-168.365869047619","74933.1064912281","75101.4723602757","-367.342642785565","3.31270968859367e-06"
"09906136-5446-48cf-a03c-2488e1e94f05+Bookit Online","3.73634232121923","486.257619047619","482.5212767264","-2.07018239753758","1.90300579549459e-11"
"09906136-5446-48cf-a03c-2488e1e94f05+Interest Income","17.3058968347011","1780.57161290323","1763.26571606852","-0.0844782758997148","0.975939655550688"
"09906136-5446-48cf-a03c-2488e1e94f05+LW Accommodation","8.37348182883939","841.301034482759","832.927552653919","-3.27413923387902","5.6489745004776e-11"
"09906136-5446-48cf-a03c-2488e1e94f05+LW Activities","118.842145369285","9797.90890625","9679.06676088071","-37.0527235002376","5.20833279097161e-14"
"09906136-5446-48cf-a03c-2488e1e94f05+MSF Rebate","1.49764565992866","545.617857142857","544.120211482928","-0.600031855888259","0.00775264992564922"
"09906136-5446-48cf-a03c-2488e1e94f05+NZ Accommodation","2.77343493552169","366.304905660377","363.531470724856","-1.39742760226461","1.59854517430079e-08"
"09906136-5446-48cf-a03c-2488e1e94f05+NZ Activities","88.5388862837046","6796.36609375","6707.8272074663","-25.7256120061074","4.44441424699531e-13"
"09906136-5446-48cf-a03c-2488e1e94f05+Other Revenue","7.73546321525886","1530.78888888889","1523.05342567363","-11.2982132156778","0.0303677077855193"
"09906136-5446-48cf-a03c-2488e1e94f05+Pay & Display","79.6570339976553","11973.1470731707","11893.4900391731","-23.7636478364422","0.102040562827041"
"09906136-5446-48cf-a03c-2488e1e94f05+Retail","37.5657796014068","2996.245625","2958.67984539859","-10.943952189433","6.30741139973901e-13"
"09906136-5446-48cf-a03c-2488e1e94f05+Show Sales","5.22624853458382","4204.84545454545","4199.61920601087","-8.40357683519207","0.0730811900694774"
"09906136-5446-48cf-a03c-2488e1e94f05+Transport","6.15730363423212","932.719375","926.562071365768","-4.00952279388156","9.31142275982081e-17"
"09906136-5446-48cf-a03c-2488e1e94f05+Web Sales","1.80028135990621","127.45641025641","125.656128896504","-0.125019729578305","0.203493002295237"
"09b12f27-b908-42a0-93e3-480c2d52131a+CYF childcare payment","-6.0958431372549","2621.14933333333","2627.24517647059","-5.54382113231711","0.000885450278177253"
"09b12f27-b908-42a0-93e3-480c2d52131a+First Aid","0.645340314136126","118.434210526316","117.78887021218","0.0242078594824368","0.71910713446923"
"09b12f27-b908-42a0-93e3-480c2d52131a+Interest Received","0","0.416666666666667","0.416666666666667","-0.00214994991036698","0.0434024047612357"
"09b12f27-b908-42a0-93e3-480c2d52131a+Ministry of Education Funding","402.097696335079","202085.0332","201682.935503665","63.8672056034959","0.634488794924097"
"09b12f27-b908-42a0-93e3-480c2d52131a+Oscar fees","2.15831343283582","139.760909090909","137.602595658073","0.216894950209078","0.139944124694773"
"09b12f27-b908-42a0-93e3-480c2d52131a+Personal Mileage","1.2044262295082","46.604","45.3995737704918","-0.189607335665338","0.672410422735902"
"09b12f27-b908-42a0-93e3-480c2d52131a+Sundry income","187.681981505945","6268.81851851852","6081.13653701257","24.1229537338507","0.290697382502269"
"09b12f27-b908-42a0-93e3-480c2d52131a+WINZ Receipts","-117.059515706806","88879.40125","88996.4607657068","-166.740643419967","1.76356522544594e-07"
"09daad3f-3356-4e2c-8ad7-3abd39034438+Accommodation - Staff wage rental deductions","19.5591939546599","1908.40615384615","1888.84695989149","2.57035827476197","0.43938079387687"
"09daad3f-3356-4e2c-8ad7-3abd39034438+Disbursements Recovered","-21.5370936639118","3066.88823529412","3088.42532895803","-6.23436093846383","0.366183697203782"
"09daad3f-3356-4e2c-8ad7-3abd39034438+Miscellaneous Income","17.9790247933884","11576.2986956522","11558.3196708588","2.63973092975031","0.913127135368315"
"09daad3f-3356-4e2c-8ad7-3abd39034438+Planting","115.437237008872","112299.914358974","112184.477121965","-292.977465451561","0.000725273719021459"
"09daad3f-3356-4e2c-8ad7-3abd39034438+Spraying","1.60760728218466","13315.4945","13313.8868927178","2.5664882934374","0.884425144677525"
"09daad3f-3356-4e2c-8ad7-3abd39034438+Wage Subsidy Assessable income (wages burden)","422.451923076923","14645","14222.5480769231","-860.774039059525","0.208730814491487"
"0a614ec6-d6f7-4b22-84f5-453b13f468df+Interest Income","-0.00950196592398427","0.270454545454545","0.27995651137853","-0.000101495448190167","0.79023420148814"
"0a614ec6-d6f7-4b22-84f5-453b13f468df+Sales","113.811507936508","24878.3001960784","24764.4886881419","-120.574592653404","7.71829115455412e-06"
"0a6db64d-5fe6-4265-8890-e24c71188e21+Encoding Fees","12.8320838971583","2125.24888888889","2112.41680499173","1.62478493843115","0.495417083277385"
"0a6db64d-5fe6-4265-8890-e24c71188e21+License Fees - Festival","3402.27871428571","31654.774","28252.4952857143","-1248.43076071964","0.0105158290365823"
"0a6db64d-5fe6-4265-8890-e24c71188e21+License Fees - General","61.636912568306","31831.0911111111","31769.4541985428","-12.0954371520316","0.451635876977278"
"0a6db64d-5fe6-4265-8890-e24c71188e21+Project Fees - Festival","794.124142857143","16475.548","15681.4238571429","-259.589033772254","0.0359164152117707"
"0a6db64d-5fe6-4265-8890-e24c71188e21+Project Fees - General","-97.5949033149171","26476.9781818182","26574.5730851331","-54.5125386380205","0.125874361742161"
"0a6db64d-5fe6-4265-8890-e24c71188e21+R&D Grant","9.72469613259669","45079.833","45070.1083038674","10.5912871912104","0.630260852245259"
"0a6db64d-5fe6-4265-8890-e24c71188e21+Revenue Share - Cinema","171.892428571429","1894.94","1723.04757142857","-35.3757721374535","0.590552758981208"
"0a6db64d-5fe6-4265-8890-e24c71188e21+Revenue Share - Festival","173.437072072072","5573.77714285714","5400.34007078507","54.5634646796364","0.314503530689711"
"0a6db64d-5fe6-4265-8890-e24c71188e21+Storage Fees","31.9001092043682","7807.7775","7775.87739079563","17.8066888694746","0.00401508798102669"
"0a6db64d-5fe6-4265-8890-e24c71188e21+Streaming Fees","-32.4167939972715","6370.38076923077","6402.79756322804","-12.8164025283847","0.031184630559749"
"0ad27534-7d97-4d37-8895-0f84bbcf5c4a+Commissions","0.0573173515981736","303.986071428571","303.928754076973","-0.409472177868761","0.230518993802092"
"0ad27534-7d97-4d37-8895-0f84bbcf5c4a+Fees","-129.835956964892","12816.2101785714","12946.0461355363","-42.2303383400544","3.69492561233044e-05"
"0ad27534-7d97-4d37-8895-0f84bbcf5c4a+Hohepa Homes","10.0640287769784","2097.08571428571","2087.02168550874","1.2602832853695","0.144600923995941"
"0ad27534-7d97-4d37-8895-0f84bbcf5c4a+Recharge Income","0.187513661202186","882.497027027027","882.309513365825","-1.07538523896064","0.0906750614848711"
"0ad27534-7d97-4d37-8895-0f84bbcf5c4a+Trust House","65.7276995305164","2000","1934.27230046948","-1.75843905698819e-15","0.0321515789715483"
"0ad8b690-339a-40d3-97e9-37d0323442e4+Admin Work","1.03864734299517","366.071428571429","365.032781228433","1.736075786848","0.0630427957176332"
"0ad8b690-339a-40d3-97e9-37d0323442e4+Freight Charged","-0.001256038647343","13.4708333333333","13.4720893719807","-0.0856048718520921","0.0553845288510358"
"0ad8b690-339a-40d3-97e9-37d0323442e4+Interest Received","0.00059016393442623","0.143333333333333","0.142743169398907","4.70448317424593e-06","0.967239878064054"
"0ad8b690-339a-40d3-97e9-37d0323442e4+KTS Equip Hire","-0.146103896103896","130","130.146103896104","0.0197474615087453","0.879452203277817"
"0ad8b690-339a-40d3-97e9-37d0323442e4+Medical Sales","4.50627511591963","397.361578947368","392.855303831449","0.469825461457548","0.602284212671861"
"0ad8b690-339a-40d3-97e9-37d0323442e4+Medical Work","-0.995508982035928","631.5","632.495508982036","-0.953660418068329","0.478156288502419"
"0ad8b690-339a-40d3-97e9-37d0323442e4+Outdoor Work","0.692431561996779","1459.44842105263","1458.75598949063","-2.08295480963636","0.199353762873524"
"0ad8b690-339a-40d3-97e9-37d0323442e4+Radio Sales","0.102616666666667","1817.864375","1817.76175833333","-2.59018019566905","0.483923314081496"
"0ad8b690-339a-40d3-97e9-37d0323442e4+Radio Support","0.743464052287582","670.650952380952","669.907488328665","-0.412617667721172","0.526131603263898"
"0ad8b690-339a-40d3-97e9-37d0323442e4+STRIPE","0.101734693877551","10.1664285714286","10.064693877551","-0.0104799763916059","0.343502439098441"
"0ad8b690-339a-40d3-97e9-37d0323442e4+Sales","5.69677595628415","231.502","225.805224043716","-0.297184746277746","0.872336131042563"
"0ad8b690-339a-40d3-97e9-37d0323442e4+Sundry Income","2.71200729927007","146.595333333333","143.883326034063","0.00788111974674584","0.974903892131321"
"0ad8b690-339a-40d3-97e9-37d0323442e4+Teaching Work","-0.36629057187017","2678.336","2678.70229057187","0.481610263610233","0.88028712989986"
"0ad8b690-339a-40d3-97e9-37d0323442e4+Travel Related Costs","0.41242658423493","96.1090476190476","95.6966210348127","-0.401110907896258","0.271566312148676"
"0ad8b690-339a-40d3-97e9-37d0323442e4+Website Sales","4.01879310344828","127.671428571429","123.65263546798","0.481929302596542","0.142198383918879"
"0b0f370e-a0ab-46c7-bd59-43d778f7df03+Interest Income","-0.17121409921671","443.825","443.996214099217","1.03726649043216","0.43971348603122"
"0b0f370e-a0ab-46c7-bd59-43d778f7df03+Other Revenue","0.0949546044098573","261.794193548387","261.699238943977","0.268558214117429","0.594121870569681"
"0b0f370e-a0ab-46c7-bd59-43d778f7df03+Sales","255.357104247104","206652.318333333","206396.961229086","-524.2993737281","5.26954253507984e-06"
"0b0f370e-a0ab-46c7-bd59-43d778f7df03+Support","-5.28301886792453","2271.25","2276.53301886792","-15.8823300555381","0.13360399847587"
"0b0f5ae6-dc14-4863-9cd4-0af17c7593ff+Charcoal Sales","9.18951086956522","253.338571428571","244.149060559006","3.10684010345342","0.0637793176711745"
"0b0f5ae6-dc14-4863-9cd4-0af17c7593ff+Sales","0.107148594377511","23348.318125","23348.2109764056","-24.8156380628459","0.0578324602781637"
"0b0f5ae6-dc14-4863-9cd4-0af17c7593ff+Spik and Span Sales","3.46497326203209","1028.43666666667","1024.97169340463","-1.09630545269831","0.171100032912468"
"0b17ca4e-db3b-4683-b17b-87e8ae61c8da+Interest Income","0.00124546553808948","0.202307692307692","0.201062226769603","-8.53841923428915e-05","0.472132488428869"
"0b17ca4e-db3b-4683-b17b-87e8ae61c8da+Sales","-502.923616780045","24606.1846078431","25109.1082246232","-193.808012987961","2.25323898430586e-10"
"0b318e38-58b7-40a9-bb80-9cae2fe9b9d9+Freight Recovery - Local","0.254622516556291","136.031764705882","135.777142189326","-0.161760705607324","0.0209276952620071"
"0b318e38-58b7-40a9-bb80-9cae2fe9b9d9+Freight Recovery - Overseas","0.0413351498637602","179.942352941176","179.901017791313","0.386110844980769","0.603105016889188"
"0b318e38-58b7-40a9-bb80-9cae2fe9b9d9+Interest Received","-0.00117910447761194","0.371739130434783","0.372918234912395","3.58159612319652e-05","0.922778412280118"
"0b318e38-58b7-40a9-bb80-9cae2fe9b9d9+Sales - Local","-73.9427682119205","45173.7835897436","45247.7263579555","-120.434068740545","9.147353120932e-08"
"0bb136c6-652f-4d60-ad4a-84306dc3964f+Sales","12.1691052631579","260.092222222222","247.923116959064","-0.13128163308694","0.90896080550528"
"0bd708ab-65f9-40e9-ae41-3982aac393f4+Freight","0.124423337856174","518.2184","518.093976662144","1.15370081519762","0.118796219222903"
"0bd708ab-65f9-40e9-ae41-3982aac393f4+Interest Income","0.0111412268188302","1.77541666666667","1.76427543984784","0.00496520327542742","0.0633880302392748"
